,x1,x2,x3,x4,x5
502351,8.255236014636075e-05,677,99,1,540
928351,0.0001692649803356,2808,462,9,951
502371,0.0001948972535307,677,67,15,1129
961133,0.0004525638810527,406,3,6,1129
830063,0.0001266403559699,406,59,0,855
240252,0.0003368830747687,229,37,10,855
502398,0.0001458016443102,677,116,9,855
961152,8.255236014636075e-05,2808,369,1,1129
666244,0.0003371044859847,2808,110,2,728
862855,0.0005932964505375,2808,110,0,728
240267,9.480743696757449e-05,403,43,0,855
600720,0.0001134072948501,141,19,0,951
109202,9.983744669463106e-05,2808,369,0,1129
567959,0.0001052651464924,677,82,0,796
174752,0.0002237723795714,2808,369,12,1129
338593,0.0004247165189403,229,3,0,728
2435745,0.0004021854015613,208,22,2,728
2534053,0.0005224755496622,2808,110,0,728
404136,0.0002016906870704,2808,110,0,728
862902,9.223360677185188e-05,38,1,0,1129
240311,0.0002198320923153,2808,99,22,540
43714,0.0001282678406431,2808,372,49,855
109263,0.0001294457859703,2808,369,0,1129
273105,0.0001184354691178,406,59,5,855
961234,0.0003346368302852,2808,369,18,1129
109274,0.0001259801639162,2808,372,1,855
764636,8.255236014636075e-05,89,7,3,855
142050,0.000199627097792,403,52,7,796
10982,0.0001603034299911,2808,462,7,951
174822,0.0001029574869107,2808,99,22,540
797431,0.0003787051375756,2808,369,11,1129
568071,0.0001482854123184,2808,364,13,796
76561,0.0001995216913874,403,31,5,951
11028,8.255236014636075e-05,50,8,4,155
207644,8.255236014636075e-05,403,52,4,796
764702,0.0001964397337975,406,82,37,540
797470,0.0001745281823444,406,82,0,540
11046,0.0001504488959367,2808,369,1,1129
1518379,8.255236014636075e-05,208,31,1,951
11052,0.0002852867220714,403,49,0,1129
109367,8.255236014636075e-05,229,29,2,540
731975,8.255236014636075e-05,28,4,1,245
568137,0.0003954843345603,2808,369,17,1129
371530,0.0001162422408994,229,37,1,855
142178,8.255236014636075e-05,162,37,6,155
109414,0.0002722418107481,2808,462,3,951
1583976,0.0001171288305219,2808,110,0,728
2370408,0.0002482359293063,2808,10,0,204
109421,0.0001529073552401,2808,462,4,951
830319,0.0002081073206122,406,82,5,540
76658,0.0001282146014653,406,82,3,540
1878899,0.0004108688048434,2808,369,13,1129
207735,0.000104839349426,2808,99,9,540
240503,0.0001004383609302,2808,364,0,796
404345,9.414179073343856e-05,2808,372,11,855
863102,0.0001670656520002,2808,369,12,1129
142208,0.0002029391621987,46,6,4,951
1944458,9.934408020289033e-05,89,3,0,728
3451786,0.0005953273455949,2808,10,0,204
961427,0.0002146986266099,50,6,3,796
830375,0.0001002711783057,677,116,7,855
142249,0.0004486457964461,208,61,9,1129
175025,0.0002671603227395,2808,462,1,951
338887,0.0001650940901587,162,37,1,540
175049,0.0001064365921746,2808,462,0,951
11210,9.213083355989686e-05,677,67,0,1129
404434,9.301367960278216e-05,2808,372,30,855
830425,0.0004882263908331,101,4,4,796
764890,0.0001099494287529,403,43,5,855
109542,0.0001716014341707,2808,369,0,1129
797670,0.000166977493709,2808,364,1,796
11242,0.0001072090061936,403,31,1,245
404463,8.255236014636075e-05,81,2,21,155
175087,0.0001744416187987,50,10,12,540
76788,0.0002482205141368,403,8,0,728
502774,0.000189635244929,2808,99,1,540
601079,0.0001383054658257,2808,462,7,951
666623,0.0001275242547345,2808,110,0,728
502806,8.68651878639757e-05,677,116,1,855
240665,0.0003512296756258,2808,369,24,1129
1453090,0.0002069873801298,46,0,0,728
44068,0.0001391357325644,89,22,7,951
896041,0.0001038373106708,403,31,0,951
568368,0.0001367979404033,162,39,2,245
404529,0.0005640796507576,46,0,0,728
109628,0.0001446846073674,2808,110,1,728
3288126,0.0001866931936245,403,0,0,204
109637,0.0001636858963564,141,36,2,796
830538,0.0003867073249107,2808,372,20,855
76881,0.0001172383378663,101,19,55,245
175196,8.255236014636075e-05,2808,372,4,855
109669,0.0001089986893089,81,3,1,1129
273531,0.0002738512895282,162,39,11,245
2960510,0.000128895212842,208,61,1,1129
666763,9.531125509190162e-05,406,82,8,540
961688,0.0002617215969778,406,10,3,951
109735,0.0001819468978988,2808,462,22,951
371879,8.611111963503497e-05,2808,364,1,796
928942,8.76634480583446e-05,406,75,36,245
175286,0.0001622152392495,403,47,49,540
797881,8.255236014636075e-05,162,39,1,245
502978,0.0001088524575981,2808,110,1,728
208076,0.0002546425033212,677,82,38,796
502989,8.255236014636075e-05,208,61,1,1129
109784,0.0002049523393091,2808,10,0,204
896216,0.0002443863988327,2808,110,1,728
2010336,0.0001516880024111,2808,110,0,728
240865,0.0001597260372845,2808,372,45,855
11506,9.793860257567204e-05,2808,369,0,1129
404734,0.0001734438329928,2808,369,0,1129
44290,8.699212700980001e-05,406,75,15,245
306446,0.0001233185020854,101,30,6,540
175379,0.0005252779586057,2808,369,2,1129
240923,0.0001750074369866,2808,462,6,951
568622,8.255236014636075e-05,406,75,1,245
896309,8.59633682959081e-05,229,23,0,951
142652,9.18447684695762e-05,2808,364,8,796
601421,8.255236014636075e-05,208,31,1,951
535892,8.718189803177369e-05,2808,369,0,1129
2895189,0.0001169031267002,23,0,0,204
601430,0.0002452132279432,2808,369,1,1129
11608,0.0001650336076439,101,1,0,1129
175459,0.0001270946146362,2808,369,0,1129
11620,8.255236014636075e-05,2808,372,1,855
241004,0.0001028859128338,677,54,1,951
765302,0.0002608615221346,2808,369,3,1129
77175,0.000109698281402,2808,372,11,855
667020,8.423350535847138e-05,2808,364,3,796
11664,9.105279605617249e-05,2808,369,0,1129
798113,8.255236014636075e-05,2808,364,3,796
175525,0.00024025128821,2808,110,0,728
830890,0.0002085103612915,95,3,0,1129
208303,0.000193983210461,2808,462,6,951
142767,8.255236014636075e-05,406,82,1,540
175538,9.958473073151643e-05,677,82,0,796
2043318,8.464476549018163e-05,2808,110,0,728
11707,0.0002188428558275,2808,364,24,796
110011,0.0001713002168391,2808,369,0,1129
175553,0.0001469796824185,406,75,118,245
503242,0.0005344712622108,403,8,1,728
503247,0.0001445505533134,677,33,0,728
77264,0.0001100379050121,2808,462,0,951
175579,0.000720467388239,2808,369,0,1129
536035,0.0001073971300358,403,47,0,540
11754,0.0002410939462877,2808,462,9,951
732652,0.0007008173369798,403,8,0,728
503279,0.0001551118534337,406,59,3,855
503283,0.0001112417595509,2808,462,4,951
863733,0.0001371796956601,677,33,1,728
3190264,9.107835095404772e-05,2808,10,0,204
77306,8.255236014636075e-05,141,36,1,796
765435,0.0001130080564322,406,82,2,540
994823,0.0003718627221595,2808,110,3,728
634377,0.0001549782505234,2808,372,7,855
962064,0.0001095718739119,101,30,9,540
208404,8.699212700980001e-05,406,75,17,245
110104,8.507617714750215e-05,677,116,8,855
568861,0.000237274040621,677,99,9,540
863774,0.0001061832739921,95,30,1,855
667169,8.255236014636075e-05,677,99,4,540
339490,0.0001490180774829,2808,372,7,855
798248,0.0002383291241869,403,31,38,951
863790,0.0002247215438659,2808,369,29,1129
2993710,0.0001040705075501,677,116,16,855
765494,0.0001848852817051,406,23,0,796
536122,0.000222369818739,406,59,16,855
470588,9.90922053166738e-05,2808,372,1,855
110161,0.0001652279688899,2808,372,15,855
896600,0.0002087256154616,2808,110,0,728
175708,0.0002751041243038,2808,372,12,855
634463,0.0001276675250417,2808,369,0,1129
601697,0.0001798510701284,2808,110,0,728
372322,0.0001690861373314,2808,462,4,951
142963,0.0001775759050522,2808,462,0,951
798326,0.0002007796731325,406,82,14,540
44663,0.0002595361525714,2808,110,0,728
339577,0.0001698146961051,2808,462,18,951
405113,9.636690299996092e-05,406,75,0,245
11910,0.0002364762666348,406,10,3,951
2043528,0.0001093549200737,2808,110,0,728
765585,8.255236014636075e-05,229,37,5,855
405142,0.0001804388561847,677,67,1,1129
765595,0.0007626058848919,2808,369,14,1129
175775,0.0003749597442396,141,19,10,951
44703,0.0001270205543922,89,6,4,796
306851,8.695767831156143e-05,208,31,0,951
503460,0.0001748846860067,2808,110,3,728
339624,0.0001444988946335,2808,364,9,796
11970,8.255236014636075e-05,208,9,2,796
208582,0.0001113898453309,2808,372,8,855
44751,0.0002982329514501,403,52,11,796
536275,0.000158106738457,2808,364,24,796
44764,0.0001957953326022,2808,364,62,796
44776,0.0001719702404871,2808,369,1,1129
569064,9.898742007963473e-05,677,82,0,796
831215,0.0001865149052213,2808,369,17,1129
77560,0.0001104156795762,162,37,2,540
536321,0.0002001230804464,2808,110,0,728
831236,0.0001582548451756,2808,462,7,951
110341,9.509416449555072e-05,2808,372,9,855
77578,0.000120432545985,2808,462,0,951
798477,8.915119483618211e-05,141,36,4,855
765722,0.0002075675517568,2808,99,5,540
569119,0.000180665535327,50,6,1,796
962339,0.0001008426590276,2808,372,12,855
896817,8.255236014636075e-05,2808,372,1,855
503602,0.0001818633187827,2808,369,5,1129
634674,0.0001059423532578,406,43,3,155
765773,8.255236014636075e-05,406,43,1,155
798543,0.0001068458633554,229,37,4,855
307025,9.536048646318268e-05,2808,372,9,855
77662,0.0001592524785502,162,39,3,245
12128,0.0003119719953427,677,67,4,1129
44906,0.0001388083187242,2808,462,13,951
503668,8.513132141155313e-05,677,116,2,855
1814388,0.000484661687471,2808,10,0,204
110454,0.0002067754539596,229,27,0,1129
175992,0.0004364765830596,2808,369,0,1129
798587,0.0001502904835065,2808,369,0,1129
929659,0.0002486259740907,2808,110,0,728
2142078,0.0004403354124939,677,3,0,204
77698,8.255236014636075e-05,406,43,3,155
208774,0.0001772967788786,677,82,59,796
929673,0.0001045344888703,2808,369,0,1129
307083,9.05827242252198e-05,2808,462,0,951
798606,0.0001996387253049,2808,462,42,951
274321,0.0001451844754372,95,30,10,855
12180,0.0002494489120155,403,49,4,1129
831381,0.000117760010519,2808,372,9,855
307102,0.00020429642138,2808,369,1,1129
77732,9.247494465696906e-05,2808,99,2,540
667556,8.255236014636075e-05,677,99,1,540
569256,0.0001361103614122,677,99,6,540
307135,9.440834096511314e-05,2808,364,2,796
667584,0.0003123046698221,95,3,4,1129
339905,8.939461276813245e-05,2808,364,4,796
44994,0.0001382470042659,101,4,6,796
798658,0.0001354575904365,2808,369,1,1129
896965,0.0001167311774076,141,36,1,796
798662,8.693798385477074e-05,50,10,30,540
44998,8.700925150389342e-05,229,27,0,1129
765900,9.258465660835428e-05,2808,372,1,855
110541,0.0001613660725187,406,59,11,855
864209,0.000150726646168,2808,99,20,540
176083,0.0001184038773038,406,3,0,1129
831448,9.198977170056948e-05,2808,364,2,796
241635,0.0001060836127937,2808,372,0,855
110564,9.328540796434464e-05,229,37,1,855
2732005,0.0003348492604659,2808,10,0,204
667622,8.255236014636075e-05,677,82,1,796
1028077,0.0001717151052359,677,67,3,1129
929776,8.255236014636075e-05,28,2,3,540
241650,0.000536427558296,208,61,0,1129
405494,8.985022821060151e-05,2808,364,0,796
208893,0.0003352543442316,2808,110,0,728
45057,8.880048240992066e-05,403,31,28,245
864257,0.0002208432752349,406,82,8,540
143367,8.995865283625376e-05,677,116,1,855
667657,0.0003382935346022,2808,110,0,728
897035,0.0002140942865861,2808,369,0,1129
405522,9.675412290858662e-05,2808,372,4,855
176148,0.00012061374955,403,52,0,796
45077,0.0001527494621517,95,30,7,855
667669,0.0004152495116319,208,61,26,1129
798751,9.385536860058524e-05,2808,462,0,951
765997,0.0001083878463388,229,37,0,855
569402,0.0001627958659149,2808,364,16,796
3158075,0.0001509591284419,2808,10,0,204
241724,0.000100021313665,2808,364,2,796
798792,9.76934900844798e-05,677,82,10,796
274520,8.255236014636075e-05,229,17,1,245
667738,9.921314127849036e-05,2808,364,0,796
208997,9.03813987049306e-05,2808,372,1,855
503913,0.0001250975853676,2808,372,18,855
766066,0.0001286049048045,162,37,4,540
1781875,8.435388715079077e-05,403,52,0,796
471156,0.0001009236722916,403,43,7,855
209019,9.394811683546395e-05,2808,110,0,728
766078,0.0002112675842164,2808,369,17,1129
77952,0.0002513097965204,2808,110,0,728
176256,0.0001072275663982,2808,110,1,728
143490,0.0001671566957522,38,0,0,728
143494,8.843692171114663e-05,81,18,10,855
77963,8.553645350070662e-05,2808,369,0,1129
766094,0.0001291863056781,677,116,13,855
667794,0.0001211561967038,95,21,13,540
241813,8.255236014636075e-05,2808,99,12,540
536754,8.255236014636075e-05,95,6,21,155
12472,0.0001610384350178,2808,372,23,855
340152,0.0001295707036857,2808,462,4,951
897214,9.21686135108289e-05,2808,364,3,796
110791,0.0003314469736375,2808,369,0,1129
110792,8.837748538051558e-05,2808,364,0,796
143559,8.255236014636075e-05,229,17,1,796
12491,0.0001260913432916,2808,462,1,951
176332,0.0003692825724493,2808,369,3,1129
274637,0.0002514077008306,677,33,1,728
78044,0.0001649470905023,677,116,33,855
831708,8.255236014636075e-05,229,29,1,540
405732,0.0001517884466565,2808,369,0,1129
176358,0.0005358417446604,677,67,9,1129
45287,9.011873666973715e-05,677,33,0,728
176360,0.0001934059404931,403,49,2,1129
831733,0.0003473069425941,2808,462,4,951
209142,0.0001422458621798,2808,99,13,540
372986,0.0002002629016709,89,8,0,1129
569600,0.0001366427975318,2808,110,1,728
45313,0.0001380308800953,2808,372,16,855
307461,0.0001941252950389,2808,99,63,540
798992,0.0001422854032729,2808,364,17,796
12570,0.0001151908170237,141,12,0,1129
3256615,0.000126574751099,403,8,0,728
897322,0.0001060657518764,2808,372,2,855
569644,8.255236014636075e-05,2808,364,4,796
1061166,0.0003875993542702,2808,110,0,728
12595,0.0001006354105697,2808,110,0,728
2437431,0.0001423633817893,2808,110,0,728
3420473,9.919228586966698e-05,677,3,0,204
471355,0.0002105936108347,2808,462,21,951
45379,0.0001976783795994,406,10,0,951
799053,0.0001185895648799,2808,372,38,855
569685,0.0002992636827483,677,116,55,855
110945,0.0001046754949838,677,54,0,951
12644,0.0001666864742851,406,82,7,540
897382,0.0003292904963216,2808,369,0,1129
799081,0.0001189481096708,677,54,5,951
504169,0.0001331217407859,406,75,4,245
12654,0.0002777000651055,46,6,10,951
78191,0.0001311132965539,2808,462,6,951
1913210,8.255236014636075e-05,406,23,1,796
799100,0.0001735507200912,2808,462,4,951
143749,0.0001185289037171,2808,462,1,951
274822,0.0001017276534578,101,30,4,540
340364,8.255236014636075e-05,677,82,1,796
405903,0.0001339876037735,2808,364,5,796
766354,0.0001101993208514,2808,10,0,204
766361,0.0001046715755876,2808,462,13,951
930204,0.0001334983583781,2808,462,16,951
78242,8.255236014636075e-05,229,11,7,155
45475,0.0003181869231774,2808,462,2,951
143781,0.0001352117496796,2808,462,0,951
766385,0.0002631313557467,2808,364,6,796
504276,0.0001681043980566,2808,364,10,796
340446,0.0001028535665988,403,31,1,951
668127,9.92830652584098e-05,2808,369,1,1129
2896351,8.255236014636075e-05,141,4,1,728
766444,0.0004181910688025,2808,110,0,728
45560,0.000477468937393,2808,110,1,728
1061368,0.0003788949887078,677,33,0,728
12802,8.255236014636075e-05,89,3,2,245
635413,0.0002167758841092,2808,364,22,796
733717,0.0002643693355566,677,33,0,728
635425,0.0003046658410751,2808,110,0,728
3125793,0.0004982577375612,677,3,0,204
242211,0.0001598382745419,2808,369,3,1129
3486253,8.734750249963923e-05,403,0,0,204
340527,0.0001111893902071,403,49,0,1129
569914,0.0001132772579527,2808,372,14,855
668222,0.0003284873130252,2808,110,0,728
766533,0.0001548312421356,2808,462,2,951
12877,8.310247657644231e-05,2808,364,1,796
143951,0.0001087999586023,403,47,15,540
1585751,0.0001529609847163,2808,110,0,728
471645,0.0004625121077791,2808,110,0,728
766557,0.0002575905804257,2808,369,0,1129
209517,8.255236014636075e-05,677,99,1,540
799348,0.0001383833788256,208,61,2,1129
1061504,8.295048756409958e-05,403,47,0,540
78467,0.0001145326057818,2808,462,0,951
1028746,0.0001014895540708,403,8,1,728
668302,0.0001292482176984,2808,372,10,855
3224219,0.0001390429530391,208,1,0,204
307875,0.0001763253806713,403,52,9,796
2372262,0.0006213107065867,403,8,0,728
12972,0.000252782108761,2808,110,0,728
45745,0.0001051632518135,81,5,0,951
275130,0.0001170528300371,2808,372,2,855
570046,0.0001113850233183,208,31,2,951
78532,0.0001036833667161,141,36,1,796
307913,9.898135912418112e-05,95,3,0,1129
570061,0.0001098807279349,2808,462,5,951
176859,0.0001252901022457,406,59,0,855
2142940,9.738155105877432e-05,2808,110,0,728
799466,0.000166051091873,2808,372,5,855
996075,0.0002182437765199,2808,110,0,728
13038,0.0002289411362115,406,3,0,1129
897783,8.907028537258126e-05,141,36,1,855
865016,0.0001327566311222,677,54,24,951
996096,0.0004546405987998,2808,110,0,728
406294,0.0002597019383194,2808,462,24,951
1422105,0.0001240466274664,2808,110,1,728
996127,0.0005414657933638,2808,110,1,728
668448,8.337316886573158e-05,89,2,17,540
176936,0.0001068332936244,101,17,51,155
242473,0.0001825859505508,101,30,2,540
570155,0.0001354907445006,2808,110,0,728
13101,0.0002565095131272,38,7,0,951
308013,0.0001018339130189,2808,110,0,728
996141,0.000583453791749,2808,110,0,728
537414,0.0003693559913274,2808,110,0,728
242511,0.0001110439273112,101,30,12,540
930642,0.0001227808548932,677,54,4,951
832341,8.255236014636075e-05,162,37,2,540
373592,0.0001861832270998,677,67,2,1129
930651,0.0001353830751798,208,61,0,1129
537444,0.000399163927267,2808,110,2,728
209773,8.588482481592485e-05,406,82,2,540
635760,0.0002024126993185,406,23,0,796
45941,0.0001032878672585,50,0,0,1129
275335,0.0011888324370375,162,0,0,728
242578,0.0002244574920923,2808,110,0,728
78741,0.000100388156651,2808,462,3,951
799644,0.0001095566636964,2808,372,1,855
603036,9.635890759289888e-05,677,16,1,245
930722,8.255236014636075e-05,2808,372,1,855
177060,0.0002003309011942,2808,372,35,855
78758,0.00030873070074,141,12,2,1129
766893,0.0001044989109968,677,99,46,540
275386,8.255236014636075e-05,2808,364,2,796
177117,0.0002104995821525,2808,462,0,951
144349,8.255236014636075e-05,403,43,1,855
504815,0.0001820038007312,2808,99,8,540
832507,0.0001351952680391,2808,369,2,1129
635930,0.0001299888350295,2808,369,0,1129
799771,0.0001001737797881,2808,462,4,951
78886,0.0001077448312191,2808,462,9,951
472102,0.0004270832778549,2808,110,1,728
46120,9.749403446460647e-05,2808,372,5,855
767016,0.0002877583853511,677,54,25,951
406575,8.396899111101663e-05,2808,372,1,855
406583,0.0005043392370039,406,3,4,1129
406589,9.514479064114856e-05,2808,369,0,1129
13377,9.577470701961384e-05,95,9,1,796
13384,0.0002123961585588,403,52,19,796
144458,0.0001377504970341,677,99,73,540
13387,0.0003808903109773,2808,364,11,796
13393,0.0001523690171557,677,116,7,855
603226,0.000173428916226,2808,110,0,728
767068,0.0001304997104948,2808,372,15,855
504928,0.000100254165935,2808,372,20,855
1619044,0.000169673826151,677,33,0,728
46184,8.512526133509488e-05,162,39,3,245
767095,8.255236014636075e-05,677,82,2,796
865403,0.0003753172225252,2808,110,0,728
406657,0.0001504446161084,2808,369,1,1129
